,dias_cursado,semestre_año,nota_final_materia,fecha_mesa_epoch,nombre_examen,nota_parcial,id_tarea,nombre_de_la_tarea,fecha_creacion_tarea,vencimiento_tarea,apertura_tarea,cierre_tarea,puntos_posibles,nombre_entrega,id_entrega_tarea,puntaje,formato_entrega,fecha_entrega,fecha_correccion,fecha_creacion_tarea,id_usuario,id_curso,nombre_curso,legajo
132403,34,1-2022,9.0,1653868800.0,SEGUNDO PARCIAL(20),9.0,206820.0,Actividad Práctica Integradora 3 [API3],1647822350.0,1653879599.0,1647831600.0,1653879599.0,100.0,Trabajo Práctico 3 [TP3],278bd9e0-b97b-47d2-a097-7803c2edcb6c,80.0,online_upload,1653931436.0,1654740525.0,1659392827.0,eba18073-be3e-462a-9ef9-916e1d4ee81a,2b14592a-d74c-4443-914d-fa4dcb4da9da,Programmable methodical hub,762674FYJ
133109,38,01-2022,7.0,1645401600.0,SEGUNDO PARCIAL(20),8.0,192629.0,Actividad Práctica Integradora 3 [API3],1643061428.0,1645412399.0,1643598000.0,1645412399.0,100.0,Trabajo Práctico 3 [TP3],1ecf6c6a-97b2-43a1-80be-76bb95eed8da,95.0,online_upload,1645399957.0,1646403730.0,1659392827.0,ded91bdd-7998-4502-b2cb-9b0081eb3464,376b6acf-e1c2-4288-bdc5-b7695a52337b,Proactive leadingedge open system,614851WSA
134909,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199321.0,Trabajo Práctico 1 [TP1],1645736382.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],9cf9a338-ee54-4d8a-a032-d315087095a3,85.0,online_quiz,1656964127.0,1656964127.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134910,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199321.0,Trabajo Práctico 1 [TP1],1645736382.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],7ce30fdd-84f2-4e3a-bf8b-967dee46c324,100.0,online_quiz,1656964481.0,1656964481.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134911,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199298.0,Trabajo Práctico 2 [TP2],1645736380.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],9cf9a338-ee54-4d8a-a032-d315087095a3,85.0,online_quiz,1656964127.0,1656964127.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134912,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199298.0,Trabajo Práctico 2 [TP2],1645736380.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],7ce30fdd-84f2-4e3a-bf8b-967dee46c324,100.0,online_quiz,1656964481.0,1656964481.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134913,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199311.0,Trabajo Práctico 3 [TP3],1645736381.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],9cf9a338-ee54-4d8a-a032-d315087095a3,85.0,online_quiz,1656964127.0,1656964127.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134914,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199311.0,Trabajo Práctico 3 [TP3],1645736381.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],7ce30fdd-84f2-4e3a-bf8b-967dee46c324,100.0,online_quiz,1656964481.0,1656964481.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134915,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199333.0,Trabajo Práctico 4 [TP4],1645736383.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],9cf9a338-ee54-4d8a-a032-d315087095a3,85.0,online_quiz,1656964127.0,1656964127.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
134916,57,1-2022,8.0,1656979200.0,RECUPERATORIO SEGUNDO PARCIAL(20),7.0,199333.0,Trabajo Práctico 4 [TP4],1645736383.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],7ce30fdd-84f2-4e3a-bf8b-967dee46c324,100.0,online_quiz,1656964481.0,1656964481.0,1659392827.0,7c03e403-9805-4803-b9ea-069d83c4767b,3fba3577-b5e7-40a6-8bcf-883555a3eaed,Team-oriented executive leverage,412892JKG
137490,28,1-2022,9.0,1649808000.0,PRIMER PARCIAL(20),10.0,201487.0,Trabajo Práctico 1 [TP1],1645796847.0,1649732399.0,1647831600.0,1649732399.0,100.0,Trabajo Práctico 1 [TP1],d612adac-dca0-4db8-924b-0a8d697aec07,100.0,online_upload,1649732377.0,1649969222.0,1659392827.0,0eb9967c-f574-4cad-a270-c3e640d9efab,15bfa562-b50c-47e4-be33-d36a67d65bca,Quality-focused 24/7 structure,889706RMI
138067,29,1-2022,6.0,1654473600.0,PRIMER PARCIAL(20),6.0,209606.0,Actividad Práctica Integradora 1 [API1],1650458703.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 3 [API3],2710bab0-201e-443a-b332-fdd922613335,100.0,external_tool,1654402935.0,1654634170.0,1659392827.0,e9a00f12-59b0-423b-bf39-bd3e88f0619f,c78af3b4-4574-4a82-8c41-45195ce43384,Object-based leadingedge help-desk,962820FFK
138068,29,1-2022,6.0,1654473600.0,PRIMER PARCIAL(20),6.0,209606.0,Actividad Práctica Integradora 1 [API1],1650458703.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 3 [TP3],cb34062e-cee4-453d-ba19-b519e7d497ad,81.66666666666667,online_quiz,1654403999.0,1654403999.0,1659392827.0,e9a00f12-59b0-423b-bf39-bd3e88f0619f,c78af3b4-4574-4a82-8c41-45195ce43384,Object-based leadingedge help-desk,962820FFK
138850,27,1-2022,4.0,1649635200.0,PRIMER PARCIAL(20),5.0,202846.0,Actividad práctica integradora [API1],1645797109.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad práctica integradora [API1],cbb492b4-0213-41d4-ba99-cbf8b7a199a7,100.0,online_text_entry,1649640030.0,1649955069.0,1659392827.0,824f65c1-455d-4101-bc68-da7eecb21f1b,34b4df64-cba9-4a3a-a2ea-2fd35fe49e34,Progressive human-resource strategy,196383SWJ
138979,18,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),8.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Evaluación diagnóstica,18893868-e41a-4a0e-823f-e3256fd2fd3a,93.75,online_quiz,1649638787.0,1649638787.0,1659392827.0,c32aa171-bf91-4532-90b6-6dfb4f51ebdb,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,220319OFT
139431,18,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],ce20ba4d-c8c8-4409-8eb0-f406ed763cad,75.0,external_tool,1649622019.0,1649670973.0,1659392827.0,acd6cbe8-e340-4ba6-880e-0c09b64a9678,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,198402GMS
139858,41,1-2022,8.0,1651449600.0,SEGUNDO PARCIAL(20),9.0,194619.0,Actividad Práctica Integradora 3 [API3],1645119300.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 3 - Avanzado [TP3],8ad9b5a5-96d8-4f81-99c5-5df45083a1d5,90.0,online_quiz,1651347325.0,1651347325.0,1659392827.0,755f18e6-32d2-40a5-8b6b-8e58e8faafd4,68005d22-90dc-42f6-b90a-409714481cbc,Total radical adapter,760637GKU
140778,18,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),8.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],2ba4f14c-7f5e-4e7e-9b1c-6b972d61d275,91.7,external_tool,1649637207.0,1650079233.0,1659392827.0,fc621de4-8fac-4fd8-8a51-9f7fa341b79e,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,237559YAL
142213,56,1-2022,6.0,1658102400.0,INTEGRADOR(30),6.0,210342.0,Actividad Práctica Integradora 4 [API4],1650458843.0,1658113199.0,1653274800.0,1658113199.0,100.0,Evaluación diagnóstica,0867b740-381d-4bad-a688-0febcfe9fd07,100.0,online_quiz,1658075318.0,1658075318.0,1659392827.0,f81ef422-2606-4554-97ee-2b80fe604e62,61819379-999e-4447-8a98-ccf8a7828a38,Ameliorated regional instruction set,246124VYB
142214,56,1-2022,6.0,1658102400.0,INTEGRADOR(30),6.0,210342.0,Actividad Práctica Integradora 4 [API4],1650458843.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 4 [TP4],e9d07ad6-6d27-4eaf-8b72-b0b211386b70,72.5,online_quiz,1658062507.0,1658062508.0,1659392827.0,f81ef422-2606-4554-97ee-2b80fe604e62,61819379-999e-4447-8a98-ccf8a7828a38,Ameliorated regional instruction set,246124VYB
142455,31,1-2022,8.0,1650240000.0,PRIMER PARCIAL(20),6.0,202208.0,Actividad Práctica Integradora 2 [API2],1645796995.0,1650250799.0,1647831600.0,1650250799.0,100.0,Trabajo Práctico 2 [TP2],d2611996-2c8d-4adf-a2ef-f526cd301bc5,95.0,online_quiz,1650290204.0,1650290204.0,1659392827.0,74b635e2-1ab3-4472-b491-9849574eb4a6,b06c9689-850b-4f16-9b3f-abee915b34de,Upgradable bifurcated system engine,895742MCK
142456,31,1-2022,8.0,1650240000.0,PRIMER PARCIAL(20),6.0,202208.0,Actividad Práctica Integradora 2 [API2],1645796995.0,1650250799.0,1647831600.0,1650250799.0,100.0,Actividad Práctica Integradora 2 [API2],3221a246-70f9-4507-bc10-24f1e608ae6a,100.0,external_tool,1650240875.0,1650241190.0,1659392827.0,74b635e2-1ab3-4472-b491-9849574eb4a6,b06c9689-850b-4f16-9b3f-abee915b34de,Upgradable bifurcated system engine,895742MCK
144050,18,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],d3bdd6a3-5be5-43fc-9fd4-3bdbb6201827,93.33333333333331,online_quiz,1649712511.0,1649712511.0,1659392827.0,cbd558c3-472f-46e7-b7f7-b995244c3a64,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,236115TPN
144051,18,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],94ab9df6-e3c2-4df8-a23e-6bfc721015e4,80.0,online_quiz,1649646049.0,1649646049.0,1659392827.0,cbd558c3-472f-46e7-b7f7-b995244c3a64,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,236115TPN
144052,18,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],7a8d8f14-9d80-49a3-be00-a6aade114b49,83.3,external_tool,1649713181.0,1649713857.0,1659392827.0,cbd558c3-472f-46e7-b7f7-b995244c3a64,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,236115TPN
144591,30,1-2022,4.0,1654473600.0,PRIMER PARCIAL(20),5.0,208870.0,Actividad Práctica Integradora 1 [API1],1650394591.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 2 [TP2],0b5cb96b-70ad-4439-a269-a4a0fd6d1813,64.99999999999999,online_quiz,1654567388.0,1654567388.0,1659392827.0,8289fbcb-a999-4b5b-8d7e-a4ea0fe477d5,511e3cc1-6403-419d-8df2-8b3437254ba8,Automated intermediate open system,730281VXM
144592,30,1-2022,4.0,1654473600.0,PRIMER PARCIAL(20),5.0,208870.0,Actividad Práctica Integradora 1 [API1],1650394591.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 2 [API2],a4347de5-1efa-48eb-b0f3-4ebe500d98a4,100.0,external_tool,1654564484.0,1654565216.0,1659392827.0,8289fbcb-a999-4b5b-8d7e-a4ea0fe477d5,511e3cc1-6403-419d-8df2-8b3437254ba8,Automated intermediate open system,730281VXM
147807,20,1-2022,6.0,1649721600.0,PRIMER PARCIAL(20),5.0,205513.0,Trabajo Práctico 1 [TP1],1647447912.0,1649732399.0,1647831600.0,1649732399.0,100.0,Trabajo Práctico 1 [TP1],ff6b30c8-8137-4798-853b-c58ae7d9c3df,75.0,online_upload,1649723085.0,1650137383.0,1659392827.0,8aae8bd6-7ce9-4b4b-bfb5-921caffb0dda,95d2f1cb-05bf-4915-934a-090799f791bd,Re-contextualized hybrid initiative,080696DMA
147969,51,01-2022,4.0,1646179200.0,INTEGRADOR(30),6.0,191751.0,Trabajo Práctico 3 [TP3],1643061288.0,1646189999.0,1643598000.0,1646189999.0,100.0,Trabajo Práctico 3 [TP3],adca7afc-7fb7-4dbb-b8f8-c15be75fc27c,0.0,online_upload,1646189915.0,1645903227.0,1659392827.0,87ac016d-af3f-4b1b-8489-ab66d9f412f9,cdcf2160-1901-46d4-ad71-60ee7ef442c6,Profound web-enabled algorithm,318932EJY
147970,51,01-2022,4.0,1646179200.0,INTEGRADOR(30),6.0,191736.0,Trabajo Práctico 2 [TP2],1643061287.0,1646189999.0,1643598000.0,1646189999.0,100.0,Trabajo Práctico 3 [TP3],adca7afc-7fb7-4dbb-b8f8-c15be75fc27c,0.0,online_upload,1646189915.0,1645903227.0,1659392827.0,87ac016d-af3f-4b1b-8489-ab66d9f412f9,cdcf2160-1901-46d4-ad71-60ee7ef442c6,Profound web-enabled algorithm,318932EJY
147971,51,01-2022,4.0,1646179200.0,INTEGRADOR(30),6.0,191723.0,Trabajo Práctico 1 [TP1],1643061287.0,1646189999.0,1643598000.0,1646189999.0,100.0,Trabajo Práctico 3 [TP3],adca7afc-7fb7-4dbb-b8f8-c15be75fc27c,0.0,online_upload,1646189915.0,1645903227.0,1659392827.0,87ac016d-af3f-4b1b-8489-ab66d9f412f9,cdcf2160-1901-46d4-ad71-60ee7ef442c6,Profound web-enabled algorithm,318932EJY
150214,41,1-2022,9.0,1654646400.0,SEGUNDO PARCIAL(20),8.0,195817.0,Trabajo Práctico 3 [TP3],1645728488.0,1654570799.0,1647831600.0,1654570799.0,100.0,Trabajo Práctico 3 [TP3],50183815-37fe-4698-976c-9808d074a946,100.0,online_upload,1654569309.0,1654879445.0,1659392827.0,89bebb35-6678-403c-9d06-6c958423561d,ce5f22a0-4293-4ea0-8c7c-fda7b961e965,Total mobile matrices,848392KOJ
150515,29,1-2022,7.0,1654473600.0,PRIMER PARCIAL(20),7.0,209578.0,Actividad Práctica Integradora 1 [API1],1650458699.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],f238fae4-71bc-49b5-b82d-9c1fb4fe505e,100.0,external_tool,1654483173.0,1654484018.0,1659392827.0,0f58fa3f-0015-4064-99d9-ad9cb96b8fe6,70702c6e-4a91-47f8-85b9-9ed7c888fe87,Multi-channeled user-facing architecture,303555JEN
151875,29,1-2022,8.0,1654473600.0,PRIMER PARCIAL(20),8.0,211321.0,Actividad Práctica Integradora 1 [API1],1650459007.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],fb1b196f-4888-4abd-ba23-808a67f6d7f7,100.0,external_tool,1654469728.0,1654469790.0,1659392827.0,3ae8fd96-f2b2-4d52-a46a-cf75fef33f51,bb186d37-9048-43f2-8f3d-1dcc8a87c4f3,Multi-layered encompassing matrices,893977AMN
152060,18,1-2022,10.0,1649635200.0,PRIMER PARCIAL(20),10.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],7f423044-391d-406d-8f56-db9e0eb4f3e1,80.0,online_quiz,1649712602.0,1649712602.0,1659392827.0,96208acf-cdc9-43eb-a56e-b06b2d7e8c2c,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,335312HMJ
152389,29,1-2022,9.0,1651536000.0,PRIMER PARCIAL(20),8.0,198226.0,Actividad Práctica Integradora 2 [API2],1645736175.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],51c9f9f4-dab3-41ee-aead-68f05d38d0e3,90.0,online_quiz,1651534787.0,1651534787.0,1659392827.0,265760ef-f154-4718-a934-4bbe71417bdb,7752f262-458d-483f-a4c9-079dc22c7b9e,Pre-emptive encompassing frame,787645DVM
152390,29,1-2022,9.0,1651536000.0,PRIMER PARCIAL(20),8.0,198226.0,Actividad Práctica Integradora 2 [API2],1645736175.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],bc9bbdce-f8dd-4d4b-89ef-092a8811af63,93.75,online_quiz,1651537875.0,1651537875.0,1659392827.0,265760ef-f154-4718-a934-4bbe71417bdb,7752f262-458d-483f-a4c9-079dc22c7b9e,Pre-emptive encompassing frame,787645DVM
152772,29,1-2022,9.0,1651536000.0,PRIMER PARCIAL(20),9.0,199514.0,Actividad Práctica Integradora 2 [API2],1645736405.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],c3c43df2-1e1c-4262-a9a1-8bb34c0a25c5,76.66666666666666,online_quiz,1651582615.0,1651582615.0,1659392827.0,305f3843-3f84-4af1-b883-49ee5f23cfee,4eabf165-3564-4753-9020-ae5077497513,Compatible web-enabled pricing structure,012136UHB
152836,29,1-2022,7.0,1651449600.0,PRIMER PARCIAL(20),6.0,199895.0,Actividad Práctica Integradora 2 [API2],1645736478.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],861f115b-4086-471a-a95a-dd337e779586,100.0,online_quiz,1651499815.0,1651499815.0,1659392827.0,305f3843-3f84-4af1-b883-49ee5f23cfee,8e4fc595-5954-4276-b921-7426d87c4eef,Organic web-enabled intranet,012136UHB
152837,29,1-2022,7.0,1651449600.0,PRIMER PARCIAL(20),6.0,199895.0,Actividad Práctica Integradora 2 [API2],1645736478.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],1b177fd4-6c48-413f-b1f1-5e7060c8d89d,93.75,online_quiz,1651504173.0,1651504173.0,1659392827.0,305f3843-3f84-4af1-b883-49ee5f23cfee,8e4fc595-5954-4276-b921-7426d87c4eef,Organic web-enabled intranet,012136UHB
154187,20,1-2022,8.0,1649721600.0,PRIMER PARCIAL(20),8.0,205390.0,Trabajo Práctico 1 [TP1],1647447907.0,1649732399.0,1647831600.0,1649732399.0,100.0,Trabajo Práctico 1 [TP1],2b7db8f0-1fc8-48f7-b3bf-b2efa4316da8,70.0,online_upload,1649720919.0,1649789238.0,1659392827.0,f3070a80-bf82-45fc-8c14-e21c9ed7470a,bf8d7a98-903d-4dea-b4d2-275394aa0a06,Customer-focused local moratorium,106488CRN
155352,27,1-2022,8.0,1649721600.0,PRIMER PARCIAL(20),8.0,201135.0,Actividad Práctica Integradora 1 [API1],1645796775.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],bc0213b4-e898-4d21-8c81-5c6f460ead42,95.0,online_quiz,1649608406.0,1649608406.0,1659392827.0,b9b476a0-6cd1-4832-942f-6e130eb8f4d2,876d68ca-2241-4d0d-b0f1-800d03d17197,Public-key explicit productivity,177906ARC
156745,27,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,196967.0,Actividad Práctica Integradora 1 [API1],1645735573.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],38013830-692b-4da6-88b5-c47e8d99c06e,70.0,online_quiz,1649607415.0,1649607415.0,1659392827.0,824f65c1-455d-4101-bc68-da7eecb21f1b,d937ff29-73f8-48b9-b2ff-94af78cfdc94,Up-sized client-driven info-mediaries,196383SWJ
156746,27,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,196967.0,Actividad Práctica Integradora 1 [API1],1645735573.0,1649645999.0,1647831600.0,1649645999.0,100.0,Evaluación diagnóstica,07d9af30-b017-4917-907d-daea1d46d1f2,75.0,online_quiz,1649597885.0,1649597885.0,1659392827.0,824f65c1-455d-4101-bc68-da7eecb21f1b,d937ff29-73f8-48b9-b2ff-94af78cfdc94,Up-sized client-driven info-mediaries,196383SWJ
156747,27,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,196967.0,Actividad Práctica Integradora 1 [API1],1645735573.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],c8501aa6-dad4-41f3-8228-8ac0835dcbb4,85.0,online_quiz,1649628414.0,1649628414.0,1659392827.0,824f65c1-455d-4101-bc68-da7eecb21f1b,d937ff29-73f8-48b9-b2ff-94af78cfdc94,Up-sized client-driven info-mediaries,196383SWJ
156748,27,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,196967.0,Actividad Práctica Integradora 1 [API1],1645735573.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],07d325b6-2f90-4024-a577-8cd47093a332,100.0,external_tool,1649627114.0,1649627269.0,1659392827.0,824f65c1-455d-4101-bc68-da7eecb21f1b,d937ff29-73f8-48b9-b2ff-94af78cfdc94,Up-sized client-driven info-mediaries,196383SWJ
156749,27,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,196967.0,Actividad Práctica Integradora 1 [API1],1645735573.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],b80c4d92-c156-4f8d-8ea4-68acee185f87,100.0,external_tool,1649602934.0,1649605912.0,1659392827.0,824f65c1-455d-4101-bc68-da7eecb21f1b,d937ff29-73f8-48b9-b2ff-94af78cfdc94,Up-sized client-driven info-mediaries,196383SWJ
157296,30,1-2022,9.0,1654473600.0,PRIMER PARCIAL(20),8.0,209063.0,Actividad Práctica Integradora 1 [API1],1650394607.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 2 [TP2],9aa9005b-5769-4f6f-b18b-179f757d0a5b,86.66666666666667,online_quiz,1654464750.0,1654464750.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,a8c25bca-c5e5-4225-b51e-f61468d20386,Enhanced non-volatile analyzer,210665AGT
158900,27,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),4.0,196981.0,Actividad Práctica Integradora 1 [API1],1645735574.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],876ad10a-c1c6-4ff9-87a5-1f54e71906d1,75.0,external_tool,1649627720.0,1649630976.0,1659392827.0,2ba4c602-3da0-41b6-955a-9ec3b09a95b7,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,928354TFY
159710,31,1-2022,5.0,1650240000.0,PRIMER PARCIAL(20),5.0,196990.0,Actividad Práctica Integradora 2 [API2],1645735574.0,1650250799.0,1647831600.0,1650250799.0,100.0,Actividad Práctica Integradora 2 [API2],003233d6-2013-4671-9e06-a71f00691be4,100.0,external_tool,1650127737.0,1650127969.0,1659392827.0,1e35fae4-a662-44c9-b15b-f723a022b11c,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,399159BSQ
160234,29,1-2022,9.0,1654473600.0,PRIMER PARCIAL(20),8.0,211067.0,Actividad Práctica Integradora 1 [API1],1650458972.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 1 [TP1],278a006a-4d0d-4135-abc8-b977af3eb7fc,80.0,online_quiz,1654462780.0,1654462780.0,1659392827.0,59aff6cc-d691-471d-8246-698708012769,ffc2bd76-7a14-4eeb-b49d-58204d3b38a6,Programmable mobile leverage,251546WGF
160235,29,1-2022,9.0,1654473600.0,PRIMER PARCIAL(20),8.0,211067.0,Actividad Práctica Integradora 1 [API1],1650458972.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 2 [TP2],f1870e7b-6f3f-4b7f-8a44-ebcb5923fc3a,90.0,online_quiz,1654464039.0,1654464039.0,1659392827.0,59aff6cc-d691-471d-8246-698708012769,ffc2bd76-7a14-4eeb-b49d-58204d3b38a6,Programmable mobile leverage,251546WGF
163531,41,1-2022,6.0,1654560000.0,SEGUNDO PARCIAL(20),6.0,195958.0,Trabajo Práctico 3 [TP3],1645728527.0,1654570799.0,1647831600.0,1654570799.0,100.0,Trabajo Práctico 3 [TP3],56e343ea-ea9a-48f8-8d74-7b971f26fcf6,95.0,online_upload,1654552985.0,1654738440.0,1659392827.0,5b3ed6d1-fdc8-470f-8476-598bfffbf564,d4f66093-6736-4d3a-b179-47a7fb772336,Balanced bifurcated help-desk,968285BHA
164403,19,1-2022,9.0,1649635200.0,PRIMER PARCIAL(20),9.0,205838.0,Actividad Práctica Integradora 1 [API1],1647456298.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],0cd353d6-55f0-4f79-a077-0566a8909f84,85.0,online_upload,1649706872.0,1649959149.0,1659392827.0,1af1b877-02ad-47b8-b1af-0bdc9eee9b4c,315d9355-3583-4e8a-8a25-6677140a11d7,Customer-focused multi-state open architecture,447123KAJ
165394,40,1-2022,9.0,1652140800.0,SEGUNDO PARCIAL(20),8.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Actividad Práctica Integradora 4 [API4],9a13ae7f-2f5d-4415-a2be-e1005c2a81dc,100.0,external_tool,1652053685.0,1652053942.0,1659392827.0,db4d2eef-6c33-4802-8681-4756cff5dce2,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,282486QDD
165395,40,1-2022,9.0,1652140800.0,SEGUNDO PARCIAL(20),8.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Trabajo Práctico 4 [TP4],2e568bc7-f48e-40e2-8fc3-dbac72c2d2b3,92.5,online_quiz,1652055027.0,1652055027.0,1659392827.0,db4d2eef-6c33-4802-8681-4756cff5dce2,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,282486QDD
